dteday,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,casual,registered
30/10/2012,10,20,0,2,1,2,0.3,0.2879,5,76
30/10/2012,10,21,0,2,1,2,0.3,0.3182,4,60
30/10/2012,10,22,0,2,1,1,0.3,0.303,2,64
30/10/2012,10,23,0,2,1,1,0.3,0.303,3,36
31/10/2012,10,0,0,3,1,2,0.3,0.3182,0,16
31/10/2012,10,1,0,3,1,2,0.3,0.3182,0,8
31/10/2012,10,2,0,3,1,2,0.3,0.303,0,7
31/10/2012,10,3,0,3,1,2,0.3,0.3182,0,3
31/10/2012,10,4,0,3,1,2,0.3,0.2879,0,5
31/10/2012,10,5,0,3,1,2,0.3,0.303,0,24
31/10/2012,10,6,0,3,1,1,0.3,0.303,0,116
31/10/2012,10,7,0,3,1,2,0.3,0.303,3,334
31/10/2012,10,8,0,3,1,1,0.32,0.3333,6,615
31/10/2012,10,9,0,3,1,1,0.34,0.3333,17,280
31/10/2012,10,10,0,3,1,1,0.36,0.3333,21,147
31/10/2012,10,11,0,3,1,2,0.36,0.3485,37,152
31/10/2012,10,12,0,3,1,1,0.4,0.4091,44,197
31/10/2012,10,13,0,3,1,1,0.42,0.4242,22,191
31/10/2012,10,14,0,3,1,2,0.42,0.4242,45,179
31/10/2012,10,15,0,3,1,1,0.42,0.4242,33,197
31/10/2012,10,16,0,3,1,2,0.42,0.4242,51,373
31/10/2012,10,17,0,3,1,2,0.4,0.4091,39,684
31/10/2012,10,18,0,3,1,2,0.4,0.4091,28,556
31/10/2012,10,19,0,3,1,2,0.4,0.4091,27,383
31/10/2012,10,20,0,3,1,2,0.4,0.4091,9,259
31/10/2012,10,21,0,3,1,2,0.4,0.4091,12,180
31/10/2012,10,22,0,3,1,1,0.36,0.3485,18,147
31/10/2012,10,23,0,3,1,1,0.36,0.3636,7,94
1/11/2012,11,0,0,4,1,1,0.36,0.3636,8,52
1/11/2012,11,1,0,4,1,1,0.3,0.3182,8,22
1/11/2012,11,2,0,4,1,1,0.32,0.3333,10,10
1/11/2012,11,3,0,4,1,1,0.34,0.3333,5,10
1/11/2012,11,4,0,4,1,2,0.34,0.3485,2,8
1/11/2012,11,5,0,4,1,1,0.34,0.3333,1,39
1/11/2012,11,6,0,4,1,1,0.34,0.3333,2,146
1/11/2012,11,7,0,4,1,2,0.36,0.3485,6,414
1/11/2012,11,8,0,4,1,2,0.36,0.3788,12,668
1/11/2012,11,9,0,4,1,3,0.36,0.3636,21,310
1/11/2012,11,10,0,4,1,3,0.36,0.3485,13,133
1/11/2012,11,11,0,4,1,3,0.36,0.3485,14,156
1/11/2012,11,12,0,4,1,3,0.38,0.3939,23,198
1/11/2012,11,13,0,4,1,2,0.4,0.4091,49,199
1/11/2012,11,14,0,4,1,2,0.4,0.4091,31,154
1/11/2012,11,15,0,4,1,2,0.4,0.4091,35,179
1/11/2012,11,16,0,4,1,2,0.4,0.4091,31,313
1/11/2012,11,17,0,4,1,3,0.4,0.4091,37,652
1/11/2012,11,18,0,4,1,2,0.4,0.4091,50,628
1/11/2012,11,19,0,4,1,2,0.4,0.4091,28,424
1/11/2012,11,20,0,4,1,2,0.38,0.3939,16,280
1/11/2012,11,21,0,4,1,2,0.38,0.3939,29,238
1/11/2012,11,22,0,4,1,1,0.36,0.3485,27,175
1/11/2012,11,23,0,4,1,1,0.34,0.3333,8,112
2/11/2012,11,0,0,5,1,1,0.34,0.3333,10,40
2/11/2012,11,1,0,5,1,1,0.32,0.3182,5,19
2/11/2012,11,2,0,5,1,1,0.32,0.3182,3,7
2/11/2012,11,3,0,5,1,1,0.3,0.303,0,3
2/11/2012,11,4,0,5,1,1,0.3,0.3182,1,6
2/11/2012,11,5,0,5,1,2,0.32,0.3182,1,25
2/11/2012,11,6,0,5,1,1,0.3,0.303,2,120
2/11/2012,11,7,0,5,1,2,0.3,0.303,8,349
2/11/2012,11,8,0,5,1,1,0.32,0.3333,31,656
2/11/2012,11,9,0,5,1,1,0.34,0.3485,27,355
2/11/2012,11,10,0,5,1,1,0.38,0.3939,21,183
2/11/2012,11,11,0,5,1,1,0.42,0.4242,42,179
2/11/2012,11,12,0,5,1,1,0.42,0.4242,52,240
2/11/2012,11,13,0,5,1,1,0.4,0.4091,64,230
2/11/2012,11,14,0,5,1,2,0.4,0.4091,63,199
2/11/2012,11,15,0,5,1,2,0.4,0.4091,51,255
2/11/2012,11,16,0,5,1,1,0.38,0.3939,48,373
2/11/2012,11,17,0,5,1,1,0.38,0.3939,57,581
2/11/2012,11,18,0,5,1,2,0.38,0.3939,32,490
2/11/2012,11,19,0,5,1,2,0.38,0.3939,38,336
2/11/2012,11,20,0,5,1,2,0.36,0.3333,14,207
2/11/2012,11,21,0,5,1,2,0.36,0.3333,23,133
2/11/2012,11,22,0,5,1,1,0.36,0.3333,14,135
2/11/2012,11,23,0,5,1,1,0.34,0.303,11,108
3/11/2012,11,0,0,6,0,1,0.34,0.3333,9,99
3/11/2012,11,1,0,6,0,2,0.34,0.303,6,83
3/11/2012,11,2,0,6,0,2,0.34,0.3182,10,36
3/11/2012,11,3,0,6,0,2,0.34,0.3182,6,22
3/11/2012,11,4,0,6,0,2,0.32,0.303,8,8
3/11/2012,11,5,0,6,0,2,0.32,0.303,1,8
3/11/2012,11,6,0,6,0,2,0.32,0.3182,4,17
3/11/2012,11,7,0,6,0,2,0.32,0.303,1,58
3/11/2012,11,8,0,6,0,2,0.34,0.303,10,132
3/11/2012,11,9,0,6,0,2,0.34,0.303,31,188
3/11/2012,11,10,0,6,0,1,0.36,0.3333,68,260
3/11/2012,11,11,0,6,0,2,0.36,0.3333,56,284
3/11/2012,11,12,0,6,0,2,0.36,0.3182,74,320
3/11/2012,11,13,0,6,0,2,0.36,0.3333,110,339
3/11/2012,11,14,0,6,0,2,0.36,0.3333,136,319
3/11/2012,11,15,0,6,0,2,0.36,0.3182,117,331
3/11/2012,11,16,0,6,0,2,0.36,0.3333,108,292
3/11/2012,11,17,0,6,0,2,0.36,0.3333,112,298
3/11/2012,11,18,0,6,0,2,0.36,0.3333,58,239
3/11/2012,11,19,0,6,0,1,0.36,0.3485,22,217
3/11/2012,11,20,0,6,0,1,0.34,0.3333,23,158
3/11/2012,11,21,0,6,0,1,0.34,0.3485,31,135
3/11/2012,11,22,0,6,0,1,0.32,0.3333,13,133
3/11/2012,11,23,0,6,0,1,0.32,0.3333,15,133
4/11/2012,11,0,0,0,0,1,0.3,0.3182,5,97
4/11/2012,11,1,0,0,0,1,0.26,0.2879,26,139
4/11/2012,11,2,0,0,0,1,0.3,0.3333,6,31
4/11/2012,11,3,0,0,0,1,0.28,0.2879,1,10
4/11/2012,11,4,0,0,0,1,0.26,0.2727,2,7
4/11/2012,11,5,0,0,0,1,0.26,0.2727,0,5
4/11/2012,11,6,0,0,0,1,0.28,0.2879,2,14
4/11/2012,11,7,0,0,0,1,0.26,0.2727,11,39
4/11/2012,11,8,0,0,0,1,0.3,0.303,34,115
4/11/2012,11,9,0,0,0,1,0.32,0.3333,56,161
4/11/2012,11,10,0,0,0,1,0.34,0.3333,73,287
4/11/2012,11,11,0,0,0,1,0.38,0.3939,134,311
4/11/2012,11,12,0,0,0,1,0.38,0.3939,150,354
4/11/2012,11,13,0,0,0,1,0.4,0.4091,122,371
4/11/2012,11,14,0,0,0,1,0.4,0.4091,149,360
4/11/2012,11,15,0,0,0,1,0.4,0.4091,149,300
4/11/2012,11,16,0,0,0,1,0.4,0.4091,119,316
4/11/2012,11,17,0,0,0,1,0.36,0.3485,57,270
4/11/2012,11,18,0,0,0,1,0.36,0.3485,31,206
4/11/2012,11,19,0,0,0,1,0.36,0.3333,24,203
4/11/2012,11,20,0,0,0,1,0.32,0.2879,7,134
4/11/2012,11,21,0,0,0,1,0.3,0.2727,16,71
4/11/2012,11,22,0,0,0,1,0.3,0.2879,15,64
4/11/2012,11,23,0,0,0,2,0.3,0.303,12,41
5/11/2012,11,0,0,1,1,2,0.3,0.2879,3,20
5/11/2012,11,1,0,1,1,2,0.3,0.303,0,8
5/11/2012,11,2,0,1,1,2,0.3,0.303,2,4
5/11/2012,11,3,0,1,1,2,0.3,0.2879,1,3
5/11/2012,11,4,0,1,1,2,0.3,0.2879,5,11
5/11/2012,11,5,0,1,1,2,0.3,0.2727,1,38
5/11/2012,11,6,0,1,1,2,0.3,0.2879,4,135
5/11/2012,11,7,0,1,1,2,0.3,0.2879,8,453
5/11/2012,11,8,0,1,1,2,0.3,0.2879,19,629
5/11/2012,11,9,0,1,1,2,0.3,0.2879,18,239
5/11/2012,11,10,0,1,1,1,0.32,0.303,30,112
5/11/2012,11,11,0,1,1,1,0.34,0.3182,31,119
5/11/2012,11,12,0,1,1,1,0.36,0.3333,38,206
5/11/2012,11,13,0,1,1,1,0.36,0.3333,39,183
5/11/2012,11,14,0,1,1,1,0.38,0.3939,31,165
5/11/2012,11,15,0,1,1,1,0.38,0.3939,24,207
5/11/2012,11,16,0,1,1,1,0.36,0.3333,35,325
5/11/2012,11,17,0,1,1,1,0.34,0.3182,34,604
5/11/2012,11,18,0,1,1,1,0.34,0.3182,19,523
5/11/2012,11,19,0,1,1,1,0.32,0.3182,11,361
5/11/2012,11,20,0,1,1,1,0.32,0.303,13,228
5/11/2012,11,21,0,1,1,1,0.3,0.2879,8,144
5/11/2012,11,22,0,1,1,1,0.28,0.2727,4,111
5/11/2012,11,23,0,1,1,1,0.26,0.2727,0,53
6/11/2012,11,0,0,2,1,1,0.24,0.2576,1,18
6/11/2012,11,1,0,2,1,1,0.24,0.2424,0,8
6/11/2012,11,2,0,2,1,1,0.24,0.2576,0,2
6/11/2012,11,3,0,2,1,1,0.22,0.2424,0,4
6/11/2012,11,4,0,2,1,1,0.22,0.2576,0,7
6/11/2012,11,5,0,2,1,2,0.22,0.2273,1,40
6/11/2012,11,6,0,2,1,1,0.22,0.2273,6,143
6/11/2012,11,7,0,2,1,1,0.2,0.2121,9,378
6/11/2012,11,8,0,2,1,1,0.22,0.2273,20,568
6/11/2012,11,9,0,2,1,1,0.26,0.2576,25,338
6/11/2012,11,10,0,2,1,1,0.3,0.2879,41,189
6/11/2012,11,11,0,2,1,1,0.32,0.3333,39,177
6/11/2012,11,12,0,2,1,1,0.32,0.3333,31,217
6/11/2012,11,13,0,2,1,1,0.34,0.3333,46,232
6/11/2012,11,14,0,2,1,1,0.36,0.3636,44,196
6/11/2012,11,15,0,2,1,1,0.34,0.3182,45,227
6/11/2012,11,16,0,2,1,1,0.34,0.3333,33,369
6/11/2012,11,17,0,2,1,1,0.32,0.303,30,597
6/11/2012,11,18,0,2,1,1,0.32,0.303,20,477
6/11/2012,11,19,0,2,1,1,0.3,0.2879,15,356
6/11/2012,11,20,0,2,1,1,0.3,0.2879,10,218
6/11/2012,11,21,0,2,1,2,0.3,0.2879,14,137
6/11/2012,11,22,0,2,1,2,0.3,0.2879,17,136
6/11/2012,11,23,0,2,1,1,0.3,0.2879,19,186
7/11/2012,11,0,0,3,1,2,0.3,0.2879,49,234
7/11/2012,11,1,0,3,1,2,0.28,0.2727,6,86
7/11/2012,11,2,0,3,1,2,0.28,0.2576,6,68
7/11/2012,11,3,0,3,1,2,0.28,0.2576,2,9
7/11/2012,11,4,0,3,1,2,0.28,0.2576,0,9
7/11/2012,11,5,0,3,1,2,0.28,0.2576,0,27
7/11/2012,11,6,0,3,1,2,0.26,0.2424,3,115
7/11/2012,11,7,0,3,1,2,0.26,0.2273,5,314
7/11/2012,11,8,0,3,1,2,0.26,0.2424,18,583
7/11/2012,11,9,0,3,1,2,0.26,0.2424,17,351
7/11/2012,11,10,0,3,1,2,0.28,0.2576,27,151
7/11/2012,11,11,0,3,1,2,0.32,0.2879,15,132
7/11/2012,11,12,0,3,1,2,0.32,0.303,24,188
7/11/2012,11,13,0,3,1,2,0.32,0.303,23,158
7/11/2012,11,14,0,3,1,2,0.32,0.2879,19,142
7/11/2012,11,15,0,3,1,2,0.32,0.303,20,178
7/11/2012,11,16,0,3,1,2,0.32,0.2879,23,250
7/11/2012,11,17,0,3,1,2,0.32,0.2879,16,501
7/11/2012,11,18,0,3,1,2,0.32,0.2879,17,448
7/11/2012,11,19,0,3,1,2,0.3,0.2727,17,302
7/11/2012,11,20,0,3,1,2,0.32,0.303,7,249
7/11/2012,11,21,0,3,1,2,0.32,0.303,5,121
7/11/2012,11,22,0,3,1,3,0.3,0.2879,4,56
7/11/2012,11,23,0,3,1,3,0.28,0.2727,3,37
8/11/2012,11,0,0,4,1,3,0.28,0.2727,1,14
8/11/2012,11,1,0,4,1,3,0.3,0.2727,1,11
8/11/2012,11,2,0,4,1,2,0.3,0.2879,1,5
8/11/2012,11,4,0,4,1,2,0.3,0.2879,1,9
8/11/2012,11,5,0,4,1,2,0.3,0.2879,0,35
8/11/2012,11,6,0,4,1,1,0.3,0.2879,2,122
8/11/2012,11,7,0,4,1,1,0.28,0.2576,12,411
8/11/2012,11,8,0,4,1,1,0.3,0.2879,16,652
8/11/2012,11,9,0,4,1,1,0.32,0.2879,22,253
8/11/2012,11,10,0,4,1,1,0.32,0.303,13,148
8/11/2012,11,11,0,4,1,1,0.36,0.3333,16,155
8/11/2012,11,12,0,4,1,1,0.4,0.4091,33,202
8/11/2012,11,13,0,4,1,1,0.44,0.4394,33,195
8/11/2012,11,14,0,4,1,1,0.44,0.4394,33,149
8/11/2012,11,15,0,4,1,1,0.44,0.4394,32,201
8/11/2012,11,16,0,4,1,1,0.42,0.4242,18,321
8/11/2012,11,17,0,4,1,1,0.4,0.4091,36,556
8/11/2012,11,18,0,4,1,1,0.4,0.4091,16,491
8/11/2012,11,19,0,4,1,1,0.38,0.3939,14,359
8/11/2012,11,20,0,4,1,1,0.38,0.3939,10,235
8/11/2012,11,21,0,4,1,1,0.36,0.3333,11,222
8/11/2012,11,22,0,4,1,1,0.34,0.303,14,147
8/11/2012,11,23,0,4,1,1,0.34,0.303,5,82
9/11/2012,11,0,0,5,1,1,0.34,0.303,9,46
9/11/2012,11,1,0,5,1,1,0.32,0.303,3,17
9/11/2012,11,2,0,5,1,1,0.32,0.303,1,11
9/11/2012,11,3,0,5,1,1,0.32,0.2879,3,6
9/11/2012,11,4,0,5,1,1,0.32,0.2879,0,14
9/11/2012,11,5,0,5,1,1,0.3,0.2879,2,25
9/11/2012,11,6,0,5,1,1,0.26,0.2727,5,126
9/11/2012,11,7,0,5,1,1,0.26,0.2727,9,332
9/11/2012,11,8,0,5,1,1,0.32,0.3182,25,668
9/11/2012,11,9,0,5,1,1,0.34,0.303,23,304
9/11/2012,11,10,0,5,1,1,0.36,0.3333,34,163
9/11/2012,11,11,0,5,1,1,0.4,0.4091,66,185
9/11/2012,11,12,0,5,1,1,0.44,0.4394,48,214
9/11/2012,11,13,0,5,1,1,0.46,0.4545,62,237
9/11/2012,11,14,0,5,1,1,0.46,0.4545,67,207
9/11/2012,11,15,0,5,1,1,0.46,0.4545,78,278
9/11/2012,11,16,0,5,1,1,0.46,0.4545,57,377
9/11/2012,11,17,0,5,1,1,0.42,0.4242,61,593
9/11/2012,11,18,0,5,1,1,0.42,0.4242,46,450
9/11/2012,11,19,0,5,1,1,0.34,0.3485,30,331
9/11/2012,11,20,0,5,1,1,0.36,0.3485,20,235
9/11/2012,11,21,0,5,1,1,0.34,0.3636,23,176
9/11/2012,11,22,0,5,1,1,0.34,0.3485,17,146
9/11/2012,11,23,0,5,1,1,0.32,0.3333,20,142
10/11/2012,11,0,0,6,0,1,0.32,0.3333,16,106
10/11/2012,11,1,0,6,0,1,0.3,0.3182,8,68
10/11/2012,11,2,0,6,0,1,0.32,0.3485,2,42
10/11/2012,11,3,0,6,0,1,0.3,0.3333,9,11
10/11/2012,11,4,0,6,0,1,0.26,0.2727,2,4
10/11/2012,11,5,0,6,0,1,0.28,0.3182,1,9
10/11/2012,11,6,0,6,0,1,0.24,0.2576,5,11
10/11/2012,11,7,0,6,0,1,0.26,0.2727,14,57
10/11/2012,11,8,0,6,0,1,0.32,0.3485,16,130
10/11/2012,11,9,0,6,0,1,0.36,0.3485,43,216
10/11/2012,11,10,0,6,0,1,0.4,0.4091,86,264
10/11/2012,11,11,0,6,0,1,0.4,0.4091,143,323
10/11/2012,11,12,0,6,0,1,0.48,0.4697,258,348
10/11/2012,11,13,0,6,0,1,0.52,0.5,268,383
10/11/2012,11,14,0,6,0,1,0.54,0.5152,280,347
10/11/2012,11,15,0,6,0,1,0.52,0.5,216,351
10/11/2012,11,16,0,6,0,1,0.54,0.5152,227,378
10/11/2012,11,17,0,6,0,1,0.5,0.4848,183,318
10/11/2012,11,18,0,6,0,1,0.44,0.4394,103,256
10/11/2012,11,19,0,6,0,1,0.46,0.4545,55,228
10/11/2012,11,20,0,6,0,1,0.44,0.4394,39,153
10/11/2012,11,21,0,6,0,1,0.4,0.4091,51,169
10/11/2012,11,22,0,6,0,1,0.38,0.3939,39,154
10/11/2012,11,23,0,6,0,1,0.36,0.3636,26,120
11/11/2012,11,0,0,0,0,1,0.34,0.3485,14,110
11/11/2012,11,1,0,0,0,1,0.34,0.3485,26,82
11/11/2012,11,2,0,0,0,1,0.32,0.3333,12,58
11/11/2012,11,3,0,0,0,1,0.34,0.3636,9,39
11/11/2012,11,4,0,0,0,1,0.32,0.3333,5,6
11/11/2012,11,5,0,0,0,1,0.3,0.303,0,12
11/11/2012,11,6,0,0,0,1,0.3,0.3182,3,16
11/11/2012,11,7,0,0,0,1,0.3,0.3182,12,56
11/11/2012,11,8,0,0,0,1,0.32,0.3333,32,87
11/11/2012,11,9,0,0,0,1,0.36,0.3788,94,179
11/11/2012,11,10,0,0,0,1,0.4,0.4091,133,272
11/11/2012,11,11,0,0,0,1,0.46,0.4545,180,324
11/11/2012,11,12,0,0,0,1,0.5,0.4848,195,390
11/11/2012,11,13,0,0,0,1,0.54,0.5152,262,424
11/11/2012,11,14,0,0,0,1,0.6,0.6212,292,362
11/11/2012,11,15,0,0,0,1,0.56,0.5303,304,420
11/11/2012,11,16,0,0,0,1,0.54,0.5152,260,393
11/11/2012,11,17,0,0,0,1,0.54,0.5152,151,342
11/11/2012,11,18,0,0,0,1,0.52,0.5,102,303
11/11/2012,11,19,0,0,0,1,0.48,0.4697,69,208
11/11/2012,11,20,0,0,0,1,0.44,0.4394,54,146
11/11/2012,11,21,0,0,0,1,0.44,0.4394,44,127
11/11/2012,11,22,0,0,0,1,0.42,0.4242,21,113
11/11/2012,11,23,0,0,0,1,0.42,0.4242,16,93
12/11/2012,11,0,1,1,0,1,0.42,0.4242,6,43
12/11/2012,11,1,1,1,0,1,0.4,0.4091,4,26
12/11/2012,11,2,1,1,0,1,0.4,0.4091,6,14
12/11/2012,11,3,1,1,0,1,0.4,0.4091,1,3
12/11/2012,11,4,1,1,0,1,0.4,0.4091,1,3
12/11/2012,11,5,1,1,0,1,0.38,0.3939,1,23
12/11/2012,11,6,1,1,0,1,0.38,0.3939,7,64
12/11/2012,11,7,1,1,0,1,0.4,0.4091,16,248
12/11/2012,11,8,1,1,0,1,0.42,0.4242,50,490
12/11/2012,11,9,1,1,0,1,0.44,0.4394,60,337
12/11/2012,11,10,1,1,0,1,0.48,0.4697,82,184
12/11/2012,11,11,1,1,0,1,0.52,0.5,112,255
12/11/2012,11,12,1,1,0,1,0.56,0.5303,105,314
12/11/2012,11,13,1,1,0,1,0.6,0.6061,108,312
12/11/2012,11,14,1,1,0,1,0.58,0.5455,134,310
12/11/2012,11,15,1,1,0,1,0.56,0.5303,102,280
12/11/2012,11,16,1,1,0,1,0.56,0.5303,87,347
12/11/2012,11,17,1,1,0,1,0.56,0.5303,66,530
12/11/2012,11,18,1,1,0,1,0.52,0.5,65,486
12/11/2012,11,19,1,1,0,1,0.54,0.5152,30,323
12/11/2012,11,20,1,1,0,2,0.52,0.5,31,273
12/11/2012,11,21,1,1,0,3,0.54,0.5152,10,145
12/11/2012,11,22,1,1,0,1,0.52,0.5,12,100
12/11/2012,11,23,1,1,0,2,0.54,0.5152,1,62
13/11/2012,11,0,0,2,1,2,0.52,0.5,5,18
13/11/2012,11,1,0,2,1,3,0.44,0.4394,0,5
13/11/2012,11,2,0,2,1,3,0.36,0.3182,7,4
13/11/2012,11,3,0,2,1,3,0.36,0.3333,2,3
13/11/2012,11,4,0,2,1,2,0.36,0.3333,0,9
13/11/2012,11,5,0,2,1,2,0.34,0.3182,0,18
13/11/2012,11,6,0,2,1,3,0.32,0.2879,2,48
13/11/2012,11,7,0,2,1,3,0.32,0.303,1,106
13/11/2012,11,8,0,2,1,3,0.32,0.303,4,207
13/11/2012,11,9,0,2,1,3,0.32,0.303,1,109
13/11/2012,11,10,0,2,1,3,0.3,0.2727,10,84
13/11/2012,11,11,0,2,1,1,0.32,0.303,22,133
13/11/2012,11,12,0,2,1,1,0.34,0.3182,16,180
13/11/2012,11,13,0,2,1,1,0.34,0.3182,30,188
13/11/2012,11,14,0,2,1,1,0.38,0.3939,34,169
13/11/2012,11,15,0,2,1,1,0.4,0.4091,33,184
13/11/2012,11,16,0,2,1,1,0.38,0.3939,28,282
13/11/2012,11,17,0,2,1,1,0.34,0.303,33,575
13/11/2012,11,18,0,2,1,1,0.34,0.3182,45,514
13/11/2012,11,19,0,2,1,1,0.32,0.2879,12,344
13/11/2012,11,20,0,2,1,1,0.3,0.2727,12,211
13/11/2012,11,21,0,2,1,1,0.3,0.2727,9,178
13/11/2012,11,22,0,2,1,1,0.26,0.2273,15,120
13/11/2012,11,23,0,2,1,1,0.26,0.2273,6,78
14/11/2012,11,0,0,3,1,1,0.26,0.2424,4,20
14/11/2012,11,1,0,3,1,1,0.24,0.2121,2,10
14/11/2012,11,2,0,3,1,1,0.24,0.2121,0,1
14/11/2012,11,3,0,3,1,1,0.24,0.2273,0,5
14/11/2012,11,4,0,3,1,1,0.22,0.2273,0,6
14/11/2012,11,5,0,3,1,1,0.22,0.2273,0,39
14/11/2012,11,6,0,3,1,1,0.24,0.2273,4,142
14/11/2012,11,7,0,3,1,1,0.24,0.2121,10,405
14/11/2012,11,8,0,3,1,1,0.28,0.2576,27,664
14/11/2012,11,9,0,3,1,1,0.3,0.2727,22,310
14/11/2012,11,10,0,3,1,1,0.32,0.2879,18,153
14/11/2012,11,11,0,3,1,1,0.32,0.303,25,126
14/11/2012,11,12,0,3,1,1,0.34,0.3333,40,200
14/11/2012,11,13,0,3,1,1,0.36,0.3333,32,182
14/11/2012,11,14,0,3,1,1,0.36,0.3485,20,161
14/11/2012,11,15,0,3,1,1,0.36,0.3333,32,228
14/11/2012,11,16,0,3,1,1,0.34,0.3485,31,290
14/11/2012,11,17,0,3,1,1,0.32,0.3182,19,564
14/11/2012,11,18,0,3,1,1,0.32,0.3182,24,543
14/11/2012,11,19,0,3,1,1,0.3,0.303,28,368
14/11/2012,11,20,0,3,1,1,0.3,0.3182,15,252
14/11/2012,11,21,0,3,1,1,0.3,0.3333,5,208
14/11/2012,11,22,0,3,1,1,0.28,0.3182,6,167
14/11/2012,11,23,0,3,1,1,0.24,0.2424,9,78
15/11/2012,11,0,0,4,1,2,0.26,0.303,1,33
15/11/2012,11,1,0,4,1,2,0.26,0.2727,2,14
15/11/2012,11,2,0,4,1,2,0.26,0.2576,0,7
15/11/2012,11,3,0,4,1,2,0.26,0.2879,0,2
15/11/2012,11,4,0,4,1,2,0.28,0.2879,0,5
15/11/2012,11,5,0,4,1,2,0.3,0.2879,3,34
15/11/2012,11,6,0,4,1,2,0.3,0.2879,1,146
15/11/2012,11,7,0,4,1,2,0.3,0.2879,7,403
15/11/2012,11,8,0,4,1,2,0.3,0.2879,21,625
15/11/2012,11,9,0,4,1,2,0.32,0.3182,17,306
15/11/2012,11,10,0,4,1,2,0.32,0.3333,11,142
15/11/2012,11,11,0,4,1,2,0.34,0.3333,28,138
15/11/2012,11,12,0,4,1,2,0.36,0.3636,29,184
15/11/2012,11,13,0,4,1,2,0.38,0.3939,20,197
15/11/2012,11,14,0,4,1,2,0.38,0.3939,27,174
15/11/2012,11,15,0,4,1,2,0.38,0.3939,26,191
15/11/2012,11,16,0,4,1,2,0.36,0.3485,24,318
15/11/2012,11,17,0,4,1,2,0.36,0.3485,22,541
15/11/2012,11,18,0,4,1,2,0.36,0.3485,10,563
15/11/2012,11,19,0,4,1,2,0.34,0.3333,11,375
15/11/2012,11,20,0,4,1,1,0.34,0.3485,23,262
15/11/2012,11,21,0,4,1,2,0.32,0.3333,20,204
15/11/2012,11,22,0,4,1,2,0.32,0.3182,10,143
15/11/2012,11,23,0,4,1,2,0.32,0.3182,7,118
16/11/2012,11,0,0,5,1,2,0.32,0.3333,7,58
16/11/2012,11,1,0,5,1,2,0.3,0.3182,5,16
16/11/2012,11,2,0,5,1,2,0.3,0.303,0,9
16/11/2012,11,3,0,5,1,2,0.3,0.303,0,6
16/11/2012,11,4,0,5,1,2,0.3,0.3182,0,5
16/11/2012,11,5,0,5,1,2,0.3,0.3182,2,34
16/11/2012,11,6,0,5,1,2,0.3,0.3182,4,126
16/11/2012,11,7,0,5,1,2,0.3,0.303,5,362
16/11/2012,11,8,0,5,1,2,0.32,0.3333,17,694
16/11/2012,11,9,0,5,1,1,0.34,0.3485,21,330
16/11/2012,11,10,0,5,1,1,0.34,0.3333,33,165
16/11/2012,11,11,0,5,1,1,0.38,0.3939,33,185
16/11/2012,11,12,0,5,1,1,0.4,0.4091,28,262
16/11/2012,11,13,0,5,1,1,0.42,0.4242,52,226
16/11/2012,11,14,0,5,1,1,0.42,0.4242,47,204
16/11/2012,11,15,0,5,1,1,0.42,0.4242,30,237
16/11/2012,11,16,0,5,1,1,0.42,0.4242,33,350
16/11/2012,11,17,0,5,1,1,0.36,0.3485,41,539
16/11/2012,11,18,0,5,1,1,0.34,0.3333,22,483
16/11/2012,11,19,0,5,1,1,0.36,0.3485,26,306
16/11/2012,11,20,0,5,1,1,0.36,0.3333,20,207
16/11/2012,11,21,0,5,1,1,0.34,0.3333,21,157
16/11/2012,11,22,0,5,1,1,0.32,0.303,23,139
16/11/2012,11,23,0,5,1,1,0.32,0.303,14,114
17/11/2012,11,0,0,6,0,1,0.3,0.303,11,95
17/11/2012,11,1,0,6,0,1,0.26,0.2576,13,74
17/11/2012,11,2,0,6,0,1,0.26,0.2576,8,41
17/11/2012,11,3,0,6,0,1,0.26,0.2576,2,19
17/11/2012,11,4,0,6,0,1,0.24,0.2273,1,6
17/11/2012,11,5,0,6,0,1,0.24,0.2424,1,10
17/11/2012,11,6,0,6,0,1,0.24,0.2273,0,21
17/11/2012,11,7,0,6,0,1,0.24,0.2273,8,70
17/11/2012,11,8,0,6,0,1,0.26,0.2576,30,138
17/11/2012,11,9,0,6,0,1,0.34,0.3182,48,200
17/11/2012,11,10,0,6,0,1,0.36,0.3333,62,258
17/11/2012,11,11,0,6,0,1,0.38,0.3939,80,343
17/11/2012,11,12,0,6,0,1,0.4,0.4091,117,359
17/11/2012,11,13,0,6,0,1,0.42,0.4242,179,346
17/11/2012,11,14,0,6,0,1,0.42,0.4242,175,380
17/11/2012,11,15,0,6,0,1,0.42,0.4242,175,374
17/11/2012,11,16,0,6,0,1,0.4,0.4091,144,325
17/11/2012,11,17,0,6,0,1,0.38,0.3939,101,302
17/11/2012,11,18,0,6,0,1,0.36,0.3636,34,237
17/11/2012,11,19,0,6,0,1,0.34,0.3485,45,208
17/11/2012,11,20,0,6,0,2,0.34,0.3485,30,142
17/11/2012,11,21,0,6,0,2,0.32,0.3333,15,124
17/11/2012,11,22,0,6,0,2,0.32,0.3333,15,130
17/11/2012,11,23,0,6,0,2,0.3,0.3182,19,114
18/11/2012,11,0,0,0,0,2,0.3,0.303,11,118
18/11/2012,11,1,0,0,0,1,0.3,0.2879,14,81
18/11/2012,11,2,0,0,0,1,0.28,0.2879,8,65
